head_a_layer,head_a_head,head_b_layer,head_b_head,correlation
2,11,11,9,0.11047378534372487
0,10,4,4,0.1104025222585581
1,6,10,11,0.11036633730782372
5,11,9,8,0.11030662379560334
3,8,11,5,0.11024842409686082
2,0,2,4,0.110203876447281
5,5,9,7,0.11018476405534841
6,10,11,6,0.1101420812257633
2,7,11,9,0.11011806748915354
2,0,6,9,0.11005856042486807
0,2,9,5,0.11003365953919696
0,7,11,1,0.10998383404995295
7,2,7,8,0.10997351309850902
7,11,11,6,0.10988452630703574
8,7,9,11,0.10983029446024191
8,0,10,4,0.109761227371234
0,11,7,3,0.10975999071649353
9,2,9,3,0.10975001915860796
0,7,5,8,0.10972102317838837
1,2,2,5,0.1096910531457659
6,4,8,7,0.10966104162782828
1,8,7,4,0.10964659080433975
0,10,6,11,0.10961251615350102
0,5,0,6,0.10959584147087477
5,9,7,9,0.1095945450253642
7,11,10,1,0.10956505199633358
0,9,11,11,0.10949210180340734
1,2,8,3,0.1094876673091228
3,6,11,11,0.10945679043650795
3,4,4,11,0.10943232648243963
8,6,11,0,0.10932367665010362
1,0,2,4,0.10931784640777972
6,11,11,1,0.1092541225721956
6,10,7,10,0.10921824963993948
7,6,7,11,0.10917601731319049
0,4,3,11,0.10917177647980135
5,9,11,5,0.10912408510084783
4,11,8,7,0.10899096077463652
4,7,8,3,0.10898698785943495
1,7,11,8,0.1089825836722094
4,11,8,3,0.10897748817544733
4,0,10,6,0.10887962647470943
6,5,7,7,0.10886648054449354
3,11,9,1,0.10881234871978306
0,2,10,10,0.1087673887331967
5,4,7,0,0.10875908917611782
5,7,9,9,0.10871139808398758
6,6,10,5,0.10866913311694741
3,4,11,5,0.10866548358623652
7,0,10,4,0.1086154261939129
0,10,9,10,0.10850631127981289
4,0,4,2,0.1084910679885682
1,6,5,10,0.10845914596146658
0,8,5,7,0.10824452343340867
0,5,5,5,0.10817540406358225
3,2,10,4,0.10813208797550192
3,5,9,6,0.10812019550945055
8,0,10,11,0.10806367816627324
2,4,4,1,0.10802926847494833
0,8,4,11,0.10802921731842707
0,8,11,1,0.10799460617774458
1,11,6,11,0.10787392076637582
11,7,11,9,0.1077995607891835
0,6,11,7,0.10774857295523244
2,6,4,11,0.10773882738638112
5,5,9,8,0.10772608958304367
0,7,4,0,0.10772449799494141
5,11,7,1,0.1077190324307126
1,6,7,7,0.10771896980723218
3,4,8,4,0.10771397693444303
6,10,11,5,0.10771363345719413
7,2,8,6,0.10768469212010214
3,7,6,6,0.10756769832869639
4,11,10,2,0.10753515902343182
0,8,8,4,0.10749663593002205
3,10,5,1,0.10747851404585436
1,11,8,9,0.10739219542441386
1,11,8,5,0.1073572105189231
1,5,11,9,0.1073567064063846
9,9,11,8,0.1073392498073933
1,6,3,7,0.1073266240879567
2,6,2,9,0.10730541562950531
0,5,10,0,0.10728441333138979
2,0,10,3,0.10722547467351777
7,5,9,11,0.10720195033334501
1,5,1,10,0.10716946783166753
7,3,8,7,0.10713814416855101
8,10,10,10,0.10712409005723039
3,10,6,1,0.10707026393217199
6,0,8,6,0.10697927809938419
4,3,10,1,0.10695016637189357
9,4,9,6,0.1069409113025216
5,1,5,5,0.10691689217390438
0,8,2,1,0.10688351226114588
9,9,10,1,0.10680014091595834
1,1,6,9,0.10678754717766756
2,8,6,11,0.10655585157306645
0,4,6,6,0.10643162403979729
5,2,7,3,0.1063426455316727
2,7,11,10,0.10620090344907379
3,3,10,4,0.10619112427453879
3,6,7,3,0.10616158209943516
5,11,10,3,0.10615694833729362
6,5,10,3,0.10614590005944492
1,10,4,2,0.10611673184830316
1,1,9,1,0.10604891526221918
1,3,6,2,0.10593315227567186
5,1,7,6,0.10591427520506895
4,9,11,5,0.10587378542294715
6,3,7,10,0.10584429027082257
1,8,11,1,0.10583843382607609
5,5,10,10,0.10583128946874844
1,3,4,2,0.10581718606035481
4,9,11,9,0.10576316475825766
5,1,8,10,0.10575163685317883
0,5,4,0,0.10570505288169292
1,7,10,1,0.10568171394849007
0,5,10,7,0.10561012383835973
4,4,5,7,0.10553895117994155
0,10,9,8,0.10547144063501489
9,10,10,9,0.10543320531682002
3,2,6,1,0.10539986476052776
7,3,11,9,0.10535815144026599
4,1,7,8,0.10526411210755181
2,8,6,10,0.10521089929271245
1,10,4,3,0.10507944408470712
0,2,11,5,0.10507182266643454
0,9,8,4,0.10505137644980156
7,11,10,4,0.10498063754797202
6,6,6,7,0.10497421829246686
2,8,4,2,0.1049301856698418
6,4,10,1,0.10492177764965074
3,11,10,9,0.10488172167396871
5,6,5,10,0.10485162515287998
2,0,11,11,0.10484081205977715
1,6,11,4,0.10480985397776309
10,6,11,7,0.10480501032134186
8,10,11,7,0.10470234365410597
3,2,11,4,0.10466885576961284
2,4,7,9,0.10466619932493347
5,10,10,4,0.10463401914418544
2,8,9,10,0.10454342380819094
7,0,11,8,0.10449983272517267
0,3,1,2,0.10437462254915526
9,3,11,9,0.10434895122883667
4,2,11,8,0.10425027803127147
3,8,5,6,0.10424452075799107
7,7,9,4,0.10420922493261293
6,10,8,1,0.10404726732323685
5,0,5,10,0.10391209158605255
2,8,11,11,0.10388105704530902
6,1,6,3,0.10383176940292609
5,9,9,6,0.10379846014551852
6,10,11,0,0.1037290518114673
5,9,8,4,0.10369407046571313
5,11,11,6,0.1036771879016324
7,7,10,8,0.10366248001693154
1,11,9,10,0.10352474037865995
5,11,6,1,0.10345725771267533
7,3,11,8,0.10329252998303019
7,2,11,9,0.10326991925277859
3,6,3,11,0.10322084770323256
4,9,6,8,0.10318279687616265
0,7,5,6,0.10309422596526334
2,4,6,1,0.10307989384133455
1,1,8,4,0.1029578642323125
5,11,11,7,0.10278645108755523
0,8,11,8,0.1027615699512411
1,1,6,11,0.10265074172610554
3,5,7,11,0.1026006731557817
0,2,0,3,0.10259326140720311
0,5,11,6,0.10254761378067156
1,8,10,8,0.10235228851843432
10,8,11,9,0.10226204299382072
2,5,9,9,0.10224116170356522
0,9,9,5,0.10220757874866657
2,11,9,1,0.10215965344237476
4,11,7,1,0.10211310684886421
0,6,1,1,0.10207257626017197
1,2,11,6,0.10205318900537759
8,9,9,9,0.10194997259797223
0,2,11,8,0.10193753778060914
2,0,3,5,0.1019123343618641
5,1,6,8,0.10189106992093935
3,4,9,7,0.10185755909716937
2,9,3,8,0.10184047280314157
0,5,11,2,0.10164766438773937
10,6,11,2,0.10163940136002657
8,2,10,8,0.10144513325794
1,3,5,2,0.10140770246574062
7,10,9,7,0.10134753286102374
0,9,1,10,0.10122313417801196
3,11,6,1,0.10105049149794189
1,6,1,9,0.10103532331388235
2,5,11,2,0.10099544010528368
2,8,9,0,0.10086199312429003
1,5,11,8,0.10084834143669338
1,11,6,10,0.10084332075031384
3,8,11,0,0.10075818201724866
6,0,11,9,0.10063177746287633
0,11,3,0,0.10059668346437652
0,4,10,6,0.10059442506600294
2,5,3,7,0.10053732786827309
0,2,2,6,0.10050485555153639
4,1,7,6,0.10042310639240813
2,7,8,8,0.10031183942240317
0,3,9,2,0.10030033726059938
1,8,8,1,0.10026541752800987
2,3,5,7,0.10024402687279167
0,6,0,7,0.10019115447106308
6,5,10,1,0.10017844557311613
2,6,3,6,0.1000501084712596
2,4,8,6,0.09996394844513028
7,5,10,8,0.09985647765043888
0,11,7,9,0.09955716394451632
0,10,11,4,0.09945558193640475
0,4,7,6,0.0994357334935804
4,4,6,5,0.09926022346413767
3,11,10,4,0.09920855679297363
7,5,8,3,0.09919942932063812
6,1,7,6,0.09911641064365329
9,11,10,8,0.09910471582455542
7,6,11,9,0.09907435991749894
0,2,6,11,0.09904039764356157
4,8,9,3,0.09892150179568548
3,1,6,0,0.09888568516057801
2,7,11,5,0.09887161102268172
6,2,6,8,0.09885499103604783
8,0,11,5,0.09884798851170916
0,7,4,8,0.09870727131831318
6,0,7,11,0.09870618409159633
1,3,11,1,0.09869853946914085
0,3,1,3,0.09869451513173726
3,4,6,10,0.09868723581003148
8,7,10,8,0.09864590708088532
7,2,11,2,0.09855506376188046
1,9,9,11,0.09852694613841013
4,9,5,6,0.09851073119855357
3,8,9,11,0.09838421481678233
1,2,4,1,0.09835154238773289
5,2,11,7,0.09826293229090716
6,7,9,2,0.09825884856415455
1,3,4,0,0.09822858881245669
4,9,11,2,0.09822354379268163
5,4,10,6,0.09813079027244034
0,5,6,3,0.09808716069318346
5,0,8,11,0.09804971245199877
1,9,8,4,0.09804928981254785
11,0,11,8,0.09802289011276363
4,6,5,4,0.09791504773142203
2,2,8,9,0.0978636289894414
3,7,5,5,0.09768129478895364
4,6,7,7,0.09761184266110336
1,11,11,8,0.0975875379715437
4,1,4,6,0.09757257075285994
1,7,8,8,0.09757035399513665
4,3,11,2,0.09755890434307447
6,5,10,5,0.09749522909396663
0,11,4,10,0.09741725968927482
1,5,2,11,0.09739356301590169
1,1,5,11,0.09738106279350166
3,1,11,8,0.09736255294364102
6,3,7,7,0.09726245153555561
8,7,8,11,0.09722916143508667
1,8,2,8,0.09722916058994474
4,9,5,1,0.09722065110572557
1,3,10,1,0.09717313571673265
9,9,11,4,0.09715913069256985
2,5,11,11,0.09715511420867182
0,6,9,7,0.09710722899794397
2,4,11,9,0.09700271308719195
4,9,6,2,0.09697634101662896
6,0,7,8,0.09692694061255323
4,1,6,3,0.09692381863650902
4,6,6,11,0.09684649293862761
1,7,8,2,0.09682522471215915
2,9,9,11,0.09681309759557019
2,5,8,9,0.09676874807582958
2,1,7,5,0.0967363274926221
7,5,11,1,0.09665165593653582
1,3,1,9,0.09653539726480947
5,10,7,11,0.09644791838270085
0,5,11,8,0.09641744714666486
7,8,7,11,0.09639541023792543
1,8,10,1,0.0963530689552455
0,10,7,3,0.09616322219415932
8,10,10,1,0.09612045038351572
5,10,8,7,0.09610345546117605
3,4,5,0,0.0960842824272035
4,6,8,8,0.0959886365050144
1,7,2,3,0.0959470118156016
1,6,6,4,0.09591884023324646
2,4,10,3,0.09580099402193872
2,11,8,11,0.09579931639419828
7,5,8,10,0.09572035248735397
2,11,6,10,0.09568644523122725
5,9,11,2,0.09564819783483526
6,8,8,9,0.09556087541151474
3,9,9,3,0.09554564162742177
1,4,3,4,0.09551533139485702
0,5,2,9,0.09549783523807544
6,4,10,9,0.09536800221221224
1,3,11,8,0.09522784559789554
1,11,9,9,0.09515255205467024
1,1,5,9,0.09503351075591773
0,4,3,5,0.09500573686462005
6,3,11,1,0.09497419205485307
2,1,5,6,0.09492370752307643
0,5,10,10,0.0948610264634671
1,11,11,1,0.09486041416700006
4,2,11,2,0.09482923353509122
0,2,8,4,0.09470107835615016
4,2,9,7,0.09468893626088472
2,7,9,2,0.09466252164436767
5,6,9,10,0.09461792358065246
9,9,9,10,0.09454881148791316
5,1,6,0,0.09450185336601398
3,1,7,4,0.09446880407119079
4,11,7,10,0.09446109978466703
0,11,5,4,0.09428585694123112
0,6,6,10,0.09421136664271393
4,4,6,10,0.09413828082121953
0,1,5,1,0.09403209201362299
1,10,4,7,0.09399793928879549
3,2,8,8,0.09392100592513265
3,2,11,3,0.09380605348335475
3,9,5,3,0.09365019855635495
6,3,6,10,0.09364049865625948
4,10,7,0,0.09359745442268748
7,5,8,9,0.09350694306560511
7,3,11,3,0.09348654750202416
4,2,10,1,0.09347501304871415
6,3,10,0,0.09346093919868961
10,1,10,8,0.09345955369860583
7,3,10,2,0.09334160081284584
5,5,10,5,0.09321491031059785
4,3,5,5,0.09309558632523356
7,5,9,4,0.09298349223367854
3,8,5,8,0.09297216551350287
2,11,4,10,0.09291673238356532
2,1,8,5,0.0928151940157992
3,8,6,8,0.09279945858788304
1,1,1,6,0.09276885743163475
0,11,3,7,0.0927365606188188
2,4,7,7,0.09273323599470053
2,0,3,8,0.09271984818178504
3,2,7,5,0.09271448165594101
1,6,4,0,0.09268232813246727
0,9,8,6,0.09253516760022665
0,1,4,7,0.09234821877605034
0,8,8,6,0.09231825971825765
3,6,9,5,0.09230637086140868
0,11,4,3,0.09224084364756785
7,9,9,2,0.09223252309520123
4,7,10,2,0.09213669122553231
1,8,11,3,0.09212931862912208
5,5,10,2,0.09203606316073754
5,6,6,4,0.09198458275997815
6,3,8,0,0.09192280908231718
9,3,10,10,0.09187277110611078
4,9,10,1,0.09184938144990114
5,0,8,5,0.09184104969360764
2,6,7,5,0.09182150574771977
4,11,11,10,0.09177263268192454
0,10,11,11,0.09170333970960372
8,8,9,9,0.09162080206822831
0,11,8,9,0.0915535559495034
9,4,9,11,0.09153568026686959
8,11,9,10,0.09153017435831579
1,2,8,2,0.09147908339464049
1,3,5,8,0.0913808885579615
6,5,11,11,0.09132377865865006
6,6,10,7,0.09129748620922883
0,10,11,2,0.09120435418028607
2,4,11,2,0.09116549280877871
0,6,4,2,0.09113490188598021
1,5,9,8,0.09100944384461276
8,7,9,7,0.09093050242501455
2,11,10,7,0.09091029679104817
1,3,3,1,0.09086138062310659
4,6,10,7,0.09084691908160662
1,4,11,11,0.09083511272803994
3,3,11,2,0.09081865875674408
7,1,9,2,0.09078150535160368
2,5,10,1,0.09076813750509846
6,0,10,7,0.09076084150017379
2,9,4,0,0.090759797620092
0,10,9,6,0.09069353803189259
0,6,8,10,0.09069108031108535
6,4,10,11,0.09066368441795843
2,7,8,2,0.09045292028541796
9,9,10,3,0.09042366313374323
1,3,11,3,0.09040629138904027
0,6,8,0,0.09033097059893194
2,0,10,10,0.09027945765778485
10,7,11,0,0.09025015573420707
2,5,4,3,0.09024562617225937
1,7,3,2,0.0901469720176296
5,7,7,5,0.09013229392893454
2,2,8,11,0.08999586817203484
0,1,6,2,0.08997128290567319
8,4,9,10,0.08996030405580578
7,6,11,8,0.08995379289486617
5,3,8,0,0.0899030750167831
5,10,11,8,0.08983195876836622
6,3,6,4,0.08964701173893859
3,4,9,9,0.08963929382475715
2,10,6,6,0.08961769623688252
3,3,9,8,0.08930455871258061
9,2,9,6,0.08930253818909205
4,8,6,8,0.08925155206669126
2,5,8,3,0.08917729478360965
0,2,8,3,0.08916681403102687
4,10,7,3,0.08911205417684899
7,10,9,3,0.08907322575063557
2,9,6,10,0.08906238188682589
3,4,5,11,0.08905489510256884
3,5,5,3,0.08895823289101074
2,11,11,2,0.08879588413849138
0,0,3,5,0.08870322914249346
1,4,7,6,0.08867559934214592
9,7,11,6,0.08860358902696823
4,3,10,4,0.08838026941236746
7,0,11,2,0.08833790472104928
4,6,5,6,0.08822442065443409
0,3,7,8,0.08817481718826452
1,1,8,9,0.08814909364552237
3,4,10,8,0.08813473579848459
3,11,4,10,0.08811566221713482
8,1,11,0,0.08810390111628008
5,9,9,11,0.08806927287665804
3,0,7,3,0.0879205504409336
1,8,2,10,0.0878960439216932
1,8,9,6,0.08784244104904704
3,11,6,8,0.0878302120068022
1,3,1,6,0.08774130143500382
5,10,10,6,0.0876564147996137
6,11,9,9,0.08760723121798257
1,3,1,10,0.08751627084027151
4,9,11,4,0.0874976375843344
6,10,8,5,0.08739263567369678
2,8,9,3,0.08739033438280137
1,8,4,5,0.08736678619196232
3,10,4,10,0.08735587625892985
6,7,7,11,0.0872556979364071
9,7,10,10,0.08723602322307382
0,7,10,11,0.08723511214063674
3,5,10,2,0.0871501803297643
0,6,6,4,0.08710634777623809
4,9,11,11,0.08709295061653856
7,4,9,10,0.08702684980564504
0,3,7,3,0.0870118334220457
3,6,6,1,0.0869661334512091
0,10,6,0,0.08695813525185428
8,6,9,7,0.08695649829856793
5,11,7,9,0.08695625719198609
4,3,9,6,0.08694176302130059
2,9,9,6,0.08693900462110077
3,11,11,4,0.08685427653257996
4,10,7,8,0.08683239027675656
8,5,10,4,0.08680121045835322
7,2,10,0,0.08670972031509945
0,11,7,0,0.08653758804894912
0,9,11,5,0.08645144823644779
4,3,4,10,0.08644196789472555
1,3,6,11,0.0864258048455645
1,11,10,6,0.08632260111567866
6,5,7,9,0.08627132578324548
8,7,9,9,0.08626097455990347
1,4,5,3,0.08616825311844574
1,0,4,6,0.08611963789741442
8,5,11,5,0.08610218155953177
0,0,1,8,0.0860777574792397
7,8,9,9,0.08605406709167088
1,8,11,8,0.08597648093582512
1,11,11,7,0.08577494634265544
0,9,9,6,0.08574713987473644
3,6,9,8,0.08574361740967523
2,11,8,8,0.0857416144893081
5,8,7,8,0.08573251161367881
0,11,11,11,0.08567243675286504
0,5,9,6,0.08559436335349986
1,1,2,11,0.085585815856134
0,2,11,1,0.08552507700179114
0,11,1,10,0.08548207759405034
0,9,11,4,0.08540769089893731
7,6,11,11,0.08529831125410739
0,3,0,7,0.08519882512768864
3,6,8,8,0.08517787950466035
4,0,7,3,0.08517176993174753
5,9,6,10,0.08510801173505154
2,5,10,4,0.08508004162928756
0,1,9,11,0.08504982614177646
2,9,11,3,0.08493705986278219
3,6,5,5,0.08488852556205467
2,8,4,3,0.08477321803651618
4,0,4,6,0.0847630630330769
3,3,10,10,0.08466948923550212
7,5,7,8,0.08465707834054291
1,6,4,3,0.0846447246464639
3,3,10,3,0.08463247422377315
2,2,8,2,0.08453493188158336
6,0,6,11,0.08453187773036863
4,9,10,10,0.08452102283544839
5,1,9,3,0.08449289170538085
0,2,10,11,0.08442461732031346
2,2,7,7,0.08441343516454558
3,11,4,7,0.08438722206153974
0,7,3,4,0.08436380531950345
0,10,6,1,0.08435614476298607
0,3,2,11,0.08426300229126969
1,3,8,8,0.08423830389531224
1,3,4,10,0.08418531699807272
1,2,6,9,0.08398920766895582
6,9,6,10,0.0839593296093995
5,10,8,6,0.08390948209576297
0,1,8,11,0.08389765976431696
6,10,9,4,0.08389091492235362
1,3,3,6,0.08387941850489432
6,11,7,8,0.08386755924596546
2,1,6,11,0.08379917965461245
1,3,4,4,0.0837963064986767
2,5,5,1,0.08369955054237381
5,11,6,10,0.08368568957362968
0,3,1,1,0.08365622746262738
7,0,7,4,0.0836332554235968
1,4,11,0,0.08359477121974278
2,11,6,1,0.08353115943440029
2,0,7,0,0.08350557804705776
3,4,11,2,0.0834882489560662
0,8,3,11,0.08348728800142327
3,11,11,8,0.08337977478285488
1,11,6,1,0.08331747508892595
0,3,1,6,0.08319359173465317
8,10,9,6,0.08318997695380781
10,6,11,9,0.08311323731703084
3,5,5,6,0.08310253564134693
2,11,11,8,0.08307622010836882
3,11,8,9,0.083056579680948
2,7,11,2,0.08302762999833214
6,9,9,3,0.08298771642122038
6,1,7,5,0.08292049195927029
0,3,1,8,0.08278173625964323
4,6,5,10,0.08274330960444072
1,3,9,10,0.08274289037713783
2,0,11,2,0.08266915427771114
3,6,6,8,0.08266490846320756
11,0,11,7,0.0826165753951294
0,6,8,7,0.08254326353814309
3,1,11,2,0.08253731537065936
4,11,5,4,0.08250883453987252
1,10,5,10,0.08250178733969521
3,4,10,1,0.08233462198246283
7,11,9,6,0.082323193468536
4,8,5,9,0.0822544699396269
5,9,8,9,0.08214612683560504
5,1,11,1,0.08209890561278017
1,0,3,10,0.08207235979209092
5,11,8,6,0.08205691603763979
5,10,10,10,0.082000844410866
1,2,3,9,0.08193776953311349
3,8,9,8,0.08187453118694471
6,4,9,6,0.08184417075581948
1,4,3,5,0.08182839713806965
6,0,11,11,0.08176153680890978
7,4,11,1,0.08176038160902144
7,1,8,7,0.0815834249927419
3,5,7,4,0.08157159636518259
3,9,5,9,0.0815427004233919
0,7,5,2,0.08151578356412464
7,3,7,9,0.08141788599115267
1,3,10,11,0.0813584231337881
5,10,6,3,0.08133931090109818
2,2,10,5,0.08132860211665245
0,5,4,2,0.08119099086657391
2,8,5,6,0.08117149833294474
1,1,8,6,0.08115609741642497
1,3,11,4,0.08113093180078342
0,2,9,6,0.0810748433090623
4,7,5,10,0.08107172303591804
2,6,8,10,0.08097386913449914
5,7,5,11,0.08079642276093697
0,10,10,3,0.08076099549465136
2,2,7,11,0.08068465668623813
2,0,11,7,0.08068111620612213
4,3,11,5,0.08060956252888145
7,3,11,5,0.08057754308366617
4,2,10,3,0.08056877723895683
0,8,3,4,0.0805136519912286
3,2,5,1,0.08047840504331531
6,11,9,7,0.08047497027243522
0,5,8,2,0.08044663897938403
1,6,7,6,0.08043760423071919
8,5,11,2,0.08041098709531272
3,8,8,4,0.08039636556252476
0,11,6,2,0.0803164262441275
8,3,9,10,0.08031388337809436
4,1,6,0,0.08026659805703282
1,11,11,11,0.08020789152429189
11,7,11,10,0.08007081459629276
4,9,4,10,0.08006014525620322
8,2,9,2,0.07989659231679211
7,2,8,11,0.07987721526298021
0,8,11,2,0.07986787582671508
7,2,7,10,0.07985917845416571
8,5,10,7,0.07983022089272636
0,7,6,0,0.07976220106785457
2,10,3,2,0.07976149007597186
0,4,3,1,0.07970808984730618
3,10,10,2,0.07964885058275799
6,4,7,7,0.07961663854265777
6,6,10,2,0.07957612741494047
11,7,11,11,0.07949919781989957
7,7,9,2,0.0794893091725001
0,2,11,2,0.079470831517552
6,6,7,2,0.07923541791214506
1,5,1,9,0.07922416335691043
9,7,10,11,0.07922029287986547
0,5,4,3,0.079150535937022
2,8,5,3,0.07908714846903545
6,3,8,11,0.07905317087769023
7,5,8,2,0.07895750584877133
1,6,6,11,0.07894585730017915
1,8,4,1,0.07887690166331175
4,2,6,3,0.07885817952335987
3,3,4,4,0.07885419934291749
2,11,4,1,0.07881453519833986
6,1,9,2,0.0786787908118812
5,7,10,10,0.07867148042712038
3,1,5,4,0.07866675240984933
3,0,6,8,0.07866173942374143
6,3,9,3,0.0784952767000396
4,2,10,4,0.07845845626152391
0,1,9,8,0.07843670619307315
3,10,4,3,0.07842326504474811
7,1,7,2,0.07828696931342946
0,6,3,8,0.07827515023441636
1,8,7,7,0.07825008870227385
0,4,4,6,0.07819023144917965
4,3,8,8,0.07818005497679563
2,9,6,1,0.0781700534217298
1,5,3,4,0.07816157437979025
0,5,11,11,0.07815189116652664
3,7,3,10,0.07814975112091081
0,8,4,10,0.07813204064218279
2,0,9,10,0.07812845139337636
2,7,10,1,0.07809267449893986
6,5,10,10,0.07805126296226574
9,3,11,2,0.07803729213266448
1,4,5,8,0.07795565681702979
5,3,10,6,0.07792968038950411
1,3,8,6,0.07790471414946117
1,7,11,9,0.07789169331688275
1,6,11,0,0.07787430268068633
0,10,1,8,0.07784555007236761
4,6,9,8,0.07780621318161382
3,5,7,7,0.0777969404505817
6,3,9,2,0.077786930342644
2,2,9,11,0.07777512243258243
4,2,7,3,0.07776250973603226
0,1,4,6,0.07775603707571128
4,6,11,11,0.07773003213300242
1,3,1,4,0.07767533414914092
6,2,7,0,0.07760018147428775
0,8,3,1,0.07746816343028087
1,11,11,2,0.07742833400497773
5,1,5,10,0.07720591434622001
1,5,9,4,0.0770099404799608
2,3,6,4,0.07694456860478527
4,11,5,6,0.07688951003524558
1,5,3,11,0.07685509018780042
4,6,8,2,0.07685300865997495
2,11,10,1,0.0767893187351807
10,9,11,8,0.07674535297071942
0,2,3,10,0.07661596291947534
11,7,11,8,0.0764936323267215
10,8,11,2,0.07635061635263908
0,4,9,9,0.07627734137408003
4,6,11,9,0.07627004022671507
0,5,1,9,0.07626230356454235
1,9,10,2,0.07626198686520771
7,6,10,11,0.07618011048355612
6,0,10,3,0.07609649753743608
2,11,10,2,0.07609485653588705
0,0,0,2,0.07605093961008098
9,10,11,2,0.07595559788386791
2,5,7,5,0.07595152705444556
6,8,9,6,0.07590604027579886
1,6,2,10,0.07588513299818797
6,1,9,9,0.07568418788820516
4,5,5,3,0.07567007000598107
5,5,7,7,0.07563031586967088
2,8,10,4,0.07548340494159961
0,8,7,0,0.07526224509007508
1,1,5,6,0.07525388524952255
2,1,8,4,0.07523339489274851
7,11,10,10,0.07520737441157489
2,3,7,2,0.07506876292572297
3,3,11,9,0.07503452170544482
2,1,4,0,0.07497989069469886
4,2,5,2,0.0749580888013229
4,2,6,10,0.07487712243290895
3,0,4,7,0.07477739616174439
0,9,5,1,0.07474925309832091
0,5,4,10,0.07468180165633888
5,5,8,11,0.07466586338676962
2,11,3,0,0.07463170253237358
3,3,8,9,0.07461130549355986
6,8,6,11,0.0746064607304696
10,1,10,9,0.07440088613194716
4,3,9,10,0.07432306591627288
2,6,6,3,0.07430469620773499
4,11,6,3,0.0742616523808102
1,1,7,9,0.0742269339722506
2,9,8,2,0.07419013970055426
8,5,9,6,0.0740896659910095
1,9,5,3,0.07403812247169918
0,5,6,0,0.07401113042471914
0,4,2,5,0.0740054588762927
6,11,11,0,0.074001223160077
10,6,11,5,0.07398085746918835
2,10,7,0,0.07392237510782207
0,2,9,4,0.07386430710027753
2,6,3,11,0.07381744102212218
1,10,10,9,0.07379164732401695
0,9,9,3,0.07376423160600155
8,1,9,3,0.07371685358428326
2,5,3,0,0.073588843951228
4,11,7,11,0.07352369957572819
0,11,9,0,0.07340834852184072
2,3,6,3,0.07311014169970455
2,10,5,7,0.07296761357882456
1,11,10,7,0.07296672584381043
6,8,8,6,0.07288953064319427
3,11,5,6,0.07288782788185444
1,1,5,2,0.0728828610055732
5,7,8,11,0.0728187507435936
4,10,6,6,0.07279141656923299
0,7,1,11,0.07275410348488669
1,5,10,4,0.07269442982556162
9,0,11,1,0.07259653996286199
2,7,7,0,0.07247175215801996
9,10,10,11,0.07243877357685702
7,6,9,6,0.0724332576517121
3,2,9,4,0.07237268710680697
2,8,3,6,0.07233304760304358
5,10,10,7,0.07226577279364015
7,0,10,2,0.07218904166921701
0,10,8,6,0.0721873862819877
5,5,11,3,0.07216498176890156
0,1,9,6,0.07214119566071801
5,8,6,3,0.07212869813901317
1,11,2,0,0.07209280229050076
0,5,11,5,0.07208461743438635
1,8,9,7,0.07204193594013251
2,7,9,8,0.07202524831281243
0,9,10,4,0.0719870822286368
0,0,11,0,0.07196963620391748
6,3,10,4,0.0719645422150865
