layer,head,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,optimism,realization,remorse,sadness,surprise
4,10,0.0,0.0029036004645760505,0.0031022292763870363,0.007782101167315203,-0.017082316528778008,0.00454545454545463,0.0,-0.00866037876714043,0.0,0.0,-0.00557413600891854,0.004987129987129912,-0.06461538461538463,0.005555555555555591,0.0,0.0028848255263349554,0.0,0.0,0.0,-0.0025740025740025874,-0.019607843137254832,-0.004293688278231067,0.015037593984962405
4,11,0.0,0.004069101630077232,0.0,0.0,-0.008126023240027092,0.0,0.0,-0.002087446399155035,0.0,0.0,-0.014812446717817562,0.0,0.0,-0.0056962025316455445,0.0,0.0,0.004016064257028051,-0.008539039112725133,0.0,-0.0025740025740025874,0.0,0.0,-0.010660980810234588
5,0,0.001415962279339933,0.004069101630077232,0.0,0.010416985814516388,0.0,-0.016666666666666607,0.0,-0.004593523636455488,0.0,-0.003556771545827675,-0.005764775604762629,0.004987129987129912,0.012307692307692297,0.0,0.0,0.0,0.004016064257028051,-0.006968641114982521,0.006327683615819257,0.015444015444015413,0.0,-0.005986451714540819,-0.010660980810234588
5,1,-0.0023719165085388516,0.0,0.005877167205406986,0.012146181429770364,-0.006309148264984188,-0.004621848739495782,-0.010945273631840835,0.0,0.0,0.0,-0.010739234699197131,0.0,-0.06461538461538463,0.0,0.0,0.0028848255263349554,-0.004065040650406582,-0.008539039112725133,-0.008181818181818179,0.0,0.0,0.010412194074710168,-0.010660980810234588
5,2,-0.0033153127349540013,0.006968641114982632,-0.003139832055494729,0.006049367704280162,0.002743978769215394,-0.004621848739495782,-0.010945273631840835,-0.018777920799576076,0.0,0.0,-0.01100179837088755,0.0,-0.06461538461538463,-0.0056962025316455445,0.007484629778134244,0.0,0.012121212121212088,0.0,0.006327683615819257,-0.0025740025740025874,0.0,-0.004293688278231067,-0.010660980810234588
5,3,-0.0023719165085388516,0.004069101630077232,-0.003139832055494729,0.010416985814516388,0.0158752919005285,0.001612903225806539,0.0,-0.004145595304988481,0.0,0.0,-0.019829435462774048,0.0,-0.06461538461538463,0.005555555555555591,0.023255813953488413,0.0,-0.004065040650406582,-0.002826441850832029,0.0,0.0,0.0,-0.008650986753176548,0.0
5,4,-0.0009541471323574191,0.004069101630077232,0.0031022292763870363,0.0017494646035049466,0.006309148264984299,0.0,-0.010945273631840835,-0.006641271114229963,0.0,0.0034750066827051174,-0.019829435462774048,0.0,-0.06461538461538463,0.0,0.015868673050615678,0.0,0.004016064257028051,-0.013937282229965153,0.006327683615819257,-0.0051948051948051965,-0.019607843137254832,-0.004293688278231067,0.010822510822510845
5,5,0.0023809352024877217,0.0,-0.006317954745812537,0.004303044174868376,-0.0071766561514194915,0.0121848739495799,0.011439154592003398,0.008974160606529447,0.0,0.0034750066827051174,-0.023219573009194305,0.0,0.0,0.0,0.0,0.0,0.004016064257028051,0.0013448254783300362,0.0031818181818182856,-0.0025740025740025874,0.0,0.004231460911879759,-0.010660980810234588
5,6,-0.003795066413662229,0.0029036004645760505,0.0,0.009501402588001084,-0.001796909315976536,-0.009322033898304993,0.011109864212770715,0.0024986749451048063,-0.008998435054773157,0.0034750066827051174,-0.014812446717817562,0.0,-0.06461538461538463,-0.0056962025316455445,0.0,0.0,-0.004065040650406582,-0.006968641114982521,0.009438202247191052,0.0,0.0,-0.004293688278231067,0.004264392324093813
5,7,0.004333064334372971,0.0,-0.006317954745812537,0.0025429700664849064,0.015442391467628047,-0.004621848739495782,0.003869541182974001,-0.0004096367034486237,0.0,0.013168954889324735,-0.03232196851214675,0.004987129987129912,0.0,0.005555555555555591,0.0,0.0028848255263349554,0.012121212121212088,-0.007240467541453466,-0.008181818181818179,0.015444015444015413,0.0,0.0,0.004264392324093813
5,8,0.0023809352024877217,0.0,0.005877167205406986,0.008674120668707042,-0.003605227579990933,0.007627118644067843,-0.013843824356478573,-0.007117437722420017,0.0,-0.003556771545827675,0.0,0.004987129987129912,-0.05037037037037034,0.0,0.015868673050615678,0.0,0.004016064257028051,-0.0056727183813191084,0.008275862068965578,0.0,0.0,0.010412194074710168,0.010822510822510845
5,9,0.004770940634318266,0.0,0.0,0.006049367704280162,-0.002709571511921083,0.01666666666666672,-0.010945273631840835,-0.002087446399155035,0.0,-0.003556771545827675,-0.02366271409749665,0.0,0.0,-0.0056962025316455445,0.007484629778134244,0.0,0.0,-0.006968641114982521,-0.006473988439306355,0.015444015444015413,0.0,0.004231460911879759,-0.006349206349206327
5,10,-0.0004635195619739907,0.0,-0.008873818627804675,-0.0077821011673151474,0.005523024359762596,0.00454545454545463,-0.010945273631840835,-0.007117437722420017,0.0,0.01661129568106312,-0.03093544137022397,0.004987129987129912,0.0,0.0,0.032115171650055396,0.0,-0.008032128514056214,-0.009507046469581004,0.0031818181818182856,0.010484927916120546,0.0,0.0,0.004264392324093813
5,11,0.0,0.0029036004645760505,0.0,0.016579259008628,0.003560020964567978,0.0,-0.014925373134328401,0.0024986749451048063,0.0,-0.003556771545827675,-0.00557413600891854,0.0,0.0,0.0,0.0,0.0,-0.004065040650406582,-0.002826441850832029,0.009438202247191052,0.0025284450063211006,0.0,0.0,0.0
6,0,0.00379506641366234,0.004069101630077232,-0.003139832055494729,0.0017494646035049466,-0.0008667519980648519,0.00901639344262295,-0.010945273631840835,-0.007117437722420017,-0.008998435054773157,0.0034750066827051174,0.00175187131708876,0.004987129987129912,0.0,-0.0056962025316455445,0.007484629778134244,-0.002520579879070395,0.004016064257028051,-0.005430734110296709,0.0031818181818182856,-0.0025740025740025874,0.0,0.008402037494092296,0.0
