rank_index,Query_mean,Query_std,Key_mean,Key_std,Value_mean,Value_std,Attn_Output_mean,Attn_Output_std,FFN_Inter_mean,FFN_Inter_std,FFN_Output_mean,FFN_Output_std
555,0.073014446,0.011892392,0.06612339,0.010268974,0.12431041,0.020403227,0.12555309,0.023467336,0.12204093,0.012895399,0.1763625,0.027245354
556,0.07276557,0.011825852,0.065671615,0.010176449,0.123597346,0.020335395,0.124970816,0.023319088,0.12189409,0.01287165,0.1760502,0.027173208
557,0.07229542,0.011809951,0.06529864,0.0101475995,0.12293089,0.02032848,0.12436619,0.023321271,0.12169597,0.012797566,0.17574614,0.027078565
558,0.071884915,0.011765584,0.06490286,0.01017633,0.12228552,0.020247096,0.12374514,0.023262156,0.121488094,0.012739405,0.17549382,0.027035117
559,0.07163616,0.011705939,0.06445537,0.010058896,0.12169377,0.020081172,0.12321297,0.023092598,0.121326946,0.012753947,0.17522396,0.027032569
560,0.071137615,0.011645987,0.06414839,0.010004461,0.12097382,0.02006518,0.12247006,0.022836212,0.12112353,0.012751414,0.17489477,0.026945151
561,0.07069768,0.011520853,0.06384139,0.01002298,0.120309435,0.019842215,0.12183232,0.022794928,0.12092096,0.012683932,0.17470445,0.026931565
562,0.070363216,0.011448015,0.06345016,0.009947036,0.119773574,0.019649245,0.121217795,0.022699488,0.12075809,0.0126829045,0.17433816,0.026840229
563,0.06997652,0.01138837,0.06314541,0.009857642,0.119078465,0.019559493,0.12048895,0.02254202,0.120578915,0.012634548,0.17405333,0.026779061
564,0.06961224,0.011324844,0.06274553,0.009951995,0.11848154,0.019430349,0.11987194,0.022402808,0.12034476,0.012649342,0.17379339,0.026700828
565,0.06913898,0.01119597,0.06247505,0.009943382,0.117872596,0.019448517,0.119053185,0.022244204,0.120144576,0.012613006,0.1734554,0.026615964
566,0.06870664,0.011150278,0.06200011,0.009750559,0.11732655,0.019414559,0.11843848,0.022119755,0.1199677,0.01258087,0.17326008,0.026625598
567,0.0683335,0.011095993,0.061649647,0.009753928,0.116607495,0.019089358,0.117894806,0.022063369,0.11980016,0.0126143955,0.17287321,0.02641923
568,0.06801011,0.011059585,0.061267395,0.009595102,0.1160984,0.01900692,0.11708823,0.021887006,0.11957723,0.012530276,0.17262472,0.026315896
569,0.06763058,0.010942845,0.060871556,0.009509154,0.115342624,0.01886684,0.11641291,0.02188606,0.11937878,0.01250877,0.17230539,0.02621147
570,0.067263655,0.010963935,0.060592305,0.009524967,0.114811145,0.018869877,0.11591554,0.021825792,0.1191571,0.012523216,0.17201132,0.026086466
571,0.06675015,0.010868992,0.06031713,0.009471196,0.11403219,0.01869376,0.11526466,0.021649731,0.118949465,0.012538128,0.17174496,0.026003141
572,0.06633263,0.010898372,0.05987983,0.009340773,0.113281734,0.018503476,0.11471209,0.021509131,0.11879027,0.012515436,0.17142649,0.02599852
573,0.06594106,0.01084247,0.059468284,0.009350737,0.11272716,0.018506993,0.11414412,0.021424564,0.11856157,0.012500849,0.171143,0.025890997
574,0.06557443,0.010707964,0.05902048,0.009257621,0.11214828,0.018503545,0.1135317,0.021184517,0.11836637,0.012480176,0.17088401,0.025872102
575,0.06510587,0.010655487,0.058761727,0.009169575,0.11148664,0.018155318,0.11269382,0.020995207,0.11812181,0.012465994,0.17051868,0.02578254
576,0.06473495,0.010559757,0.058365572,0.009207972,0.1107438,0.017830562,0.112133056,0.020995287,0.11794912,0.01240671,0.17023538,0.025634361
577,0.06435735,0.010454766,0.05805326,0.0091878055,0.11011288,0.01798552,0.111540176,0.020897955,0.11777411,0.012418016,0.16987164,0.02548108
578,0.06393659,0.010401466,0.0577285,0.009137468,0.1094256,0.017862711,0.11091124,0.020850783,0.11759523,0.012382344,0.1696347,0.02543383
579,0.06362711,0.010325665,0.05742367,0.009129112,0.10896621,0.0177717,0.1103217,0.02085722,0.11744284,0.012405241,0.16938746,0.02535933
580,0.06326143,0.010267388,0.057004347,0.009064292,0.10812136,0.017574564,0.10945985,0.020292548,0.117264986,0.012374901,0.16906548,0.025258634
581,0.06288298,0.010182962,0.05670789,0.008978166,0.10746891,0.017493332,0.108928345,0.020237101,0.11704874,0.01233232,0.16875385,0.025225848
582,0.06259692,0.010150385,0.056339175,0.008902995,0.10687059,0.017349143,0.1082309,0.020178858,0.116888456,0.012274457,0.16845231,0.025152871
583,0.062231522,0.010104544,0.05604994,0.008862804,0.10639388,0.017293215,0.107753195,0.020079771,0.11667874,0.012265946,0.16813411,0.02497999
584,0.061769698,0.0100562265,0.05562942,0.008786544,0.10573444,0.017233565,0.10719216,0.019846113,0.116443545,0.01220423,0.16779412,0.024854783
585,0.06130356,0.009996951,0.055236254,0.0087736,0.10523792,0.017307382,0.10644397,0.019838767,0.1162557,0.012221348,0.16753031,0.024774805
586,0.060942847,0.009939072,0.054952357,0.008742365,0.104671024,0.01715204,0.10579277,0.019760467,0.11603186,0.012266717,0.16719986,0.024677727
587,0.060557615,0.009929454,0.05454005,0.008719263,0.1039637,0.017236196,0.10512054,0.019602623,0.1158563,0.012220671,0.16690874,0.024582334
588,0.060158998,0.009797441,0.05413207,0.008653548,0.10321627,0.016892351,0.10447905,0.019458206,0.115638874,0.012171386,0.16664796,0.02452293
589,0.059781134,0.009795989,0.05377798,0.008586494,0.10276377,0.016813511,0.103821315,0.019143509,0.11543695,0.012161949,0.1662952,0.02443821
590,0.05943909,0.00968146,0.05352897,0.008535053,0.10211467,0.016650809,0.1032416,0.019181706,0.11525467,0.0121637145,0.16596718,0.024342746
591,0.059018176,0.009644317,0.053126108,0.008422099,0.101440996,0.01656814,0.10250049,0.019173216,0.11502337,0.01210292,0.16565509,0.024183266
592,0.05865637,0.009569849,0.052798286,0.008352902,0.10081791,0.016458837,0.1018525,0.019063782,0.114864856,0.012072788,0.16539744,0.024110453
593,0.058295026,0.009545817,0.05246651,0.008369738,0.10015875,0.016335214,0.10110792,0.018829552,0.11461037,0.012082279,0.16509789,0.024097621
594,0.057978112,0.009417454,0.05219392,0.0084080035,0.09956091,0.016341442,0.10049927,0.018608626,0.11438995,0.012027481,0.16479445,0.023927636
595,0.057554986,0.009479239,0.05183221,0.008286629,0.098882556,0.01627779,0.100046456,0.018578567,0.11423463,0.011971208,0.16450405,0.023849556
596,0.057330474,0.009484839,0.05155337,0.008251844,0.09837165,0.016147338,0.0993632,0.018654462,0.114085466,0.011971048,0.16418166,0.02365882
597,0.056860093,0.009298405,0.05118933,0.008285459,0.09759282,0.016101396,0.098758884,0.018656159,0.11383059,0.0119737135,0.16388287,0.023633057
598,0.056351915,0.009160025,0.050798148,0.008178983,0.09693804,0.0158665,0.09806883,0.018357,0.11366036,0.011969806,0.16353746,0.023389293
599,0.056035623,0.009139887,0.050420206,0.008047358,0.09624582,0.015713762,0.09745579,0.018202767,0.11344713,0.01188403,0.16324843,0.023306744
600,0.055756886,0.009129823,0.05007091,0.007993313,0.095668845,0.015550411,0.09690877,0.018096715,0.11326474,0.011867763,0.16297935,0.023283992
601,0.05532993,0.009007177,0.049667444,0.007952745,0.09504455,0.015450171,0.09630559,0.017889459,0.11304424,0.011883854,0.16263993,0.023252424
602,0.054861177,0.008924385,0.04928656,0.007836195,0.09452963,0.015461593,0.0955038,0.017572388,0.112901844,0.011840304,0.16231608,0.023015242
603,0.054460865,0.008801554,0.048990056,0.007835317,0.093958646,0.015223279,0.09494587,0.01751376,0.11272449,0.011749292,0.16199847,0.022901352
604,0.05405439,0.008771834,0.048722405,0.007839892,0.09339887,0.015259026,0.0942759,0.017427864,0.112509996,0.011663248,0.16157468,0.022644583
605,0.053705532,0.008760038,0.048228025,0.007781655,0.09282733,0.0151811745,0.093525864,0.017196538,0.11231896,0.0117387,0.1612251,0.022560546
606,0.053395852,0.008753441,0.047980774,0.0077503007,0.09226338,0.015074885,0.092821695,0.01696469,0.11212372,0.01170378,0.1609345,0.02239533
607,0.052990556,0.008680771,0.047627788,0.007583312,0.091681086,0.014944319,0.09220848,0.016930101,0.11190403,0.011710854,0.1606501,0.022377364
608,0.052722264,0.008660286,0.047381062,0.0075851283,0.09104667,0.014942243,0.09165541,0.016863083,0.111744545,0.011681149,0.16024348,0.022185165
609,0.052292854,0.008528615,0.04699346,0.007543441,0.090601586,0.014905607,0.09102715,0.016694639,0.11150226,0.011679378,0.1599293,0.022128908
610,0.051909838,0.00848041,0.046685606,0.0075471587,0.08996508,0.014803575,0.09036705,0.016707757,0.11135277,0.011671125,0.1596656,0.022089718
611,0.051532578,0.0083567705,0.04637148,0.0074570505,0.08922458,0.014548615,0.08973987,0.01659898,0.11113599,0.0116147995,0.15933238,0.021952344
612,0.05113649,0.008393596,0.046041265,0.0074104755,0.088635236,0.014612059,0.089160405,0.01652669,0.11090445,0.011615778,0.15905349,0.021800224
613,0.05071266,0.008262584,0.045671772,0.0073854066,0.08810214,0.014642675,0.08857948,0.016423356,0.110709645,0.011627218,0.15882178,0.021814277
614,0.050363887,0.0081623895,0.045373395,0.007369772,0.087456815,0.014485169,0.08818543,0.01635204,0.11052086,0.011606278,0.15850635,0.021717139
615,0.049970556,0.008135961,0.045110684,0.0072372253,0.08693927,0.014392626,0.087373376,0.01602349,0.11030662,0.011591898,0.15813838,0.021551158
616,0.049589854,0.008113579,0.044723213,0.007213169,0.08630911,0.014171047,0.08672005,0.01590221,0.11010385,0.011563089,0.15779346,0.021424463
617,0.049204055,0.0080089085,0.04441221,0.0071783075,0.08568522,0.0140699055,0.08605507,0.015703632,0.10992241,0.011556083,0.15746047,0.021275565
618,0.048771996,0.007918002,0.04395898,0.007061963,0.08509472,0.0139677515,0.085557915,0.015680743,0.10969577,0.011519573,0.15711607,0.021070737
619,0.048465416,0.007927754,0.04367897,0.007071564,0.08444583,0.013922322,0.084844716,0.015535779,0.10948496,0.011500405,0.15676293,0.020854283
620,0.048160344,0.007843396,0.04340824,0.007043954,0.08385857,0.0137610445,0.084346235,0.015506317,0.10930195,0.011462245,0.15650518,0.02085631
621,0.047710508,0.0076918043,0.043033835,0.006996641,0.08323477,0.013581636,0.08380094,0.015466798,0.10909107,0.011391564,0.15604916,0.020552017
622,0.04740107,0.0076064086,0.04276154,0.0070103,0.08265226,0.013441694,0.08297988,0.015156137,0.108857594,0.0113934865,0.15565054,0.020519579
623,0.047022864,0.007529679,0.042297836,0.0067994776,0.08208098,0.013463021,0.08237782,0.015159782,0.108688645,0.011329609,0.15528058,0.020295843
624,0.04662477,0.007464661,0.04204689,0.0067465445,0.08144574,0.013431388,0.081896245,0.015042547,0.10848095,0.011308334,0.15501603,0.020275313
625,0.046317518,0.0074501233,0.04172723,0.006737208,0.08084885,0.013423802,0.08123807,0.014873459,0.108319394,0.011312149,0.15467742,0.020076396
626,0.046005383,0.0073853503,0.041388538,0.006677827,0.08021444,0.013194416,0.080712855,0.014750041,0.108108796,0.011283122,0.15441412,0.020042116
627,0.045676444,0.007387173,0.041001756,0.0065716906,0.07949133,0.012923206,0.08006157,0.014666044,0.10793477,0.011331777,0.15405023,0.019921876
628,0.0452051,0.007231613,0.04068069,0.006561565,0.0787712,0.012969087,0.079559095,0.014572525,0.10774711,0.011302038,0.15373994,0.019861726
629,0.04479641,0.007226506,0.040348373,0.006582246,0.07826353,0.012907293,0.07908212,0.014591853,0.107546985,0.011331321,0.15346356,0.019733924
630,0.04442216,0.0071466635,0.039962385,0.0064776354,0.077695936,0.012757912,0.078443505,0.014526973,0.10732057,0.01120145,0.1531422,0.019680684
631,0.044013917,0.0070844484,0.03961141,0.006282977,0.07710133,0.012651149,0.077806436,0.0142350225,0.10714107,0.011163498,0.15272413,0.019539913
632,0.043597445,0.006927271,0.039345715,0.0062394463,0.076535806,0.0125580905,0.07714502,0.014206281,0.10694075,0.0111514,0.15243153,0.019383768
633,0.04318902,0.006885219,0.038991388,0.0061927917,0.07593016,0.0124905,0.076398894,0.014138839,0.106782205,0.011133046,0.15204112,0.019216618
634,0.042940725,0.006938635,0.0386755,0.006151982,0.07524765,0.012281199,0.07591315,0.013946638,0.106615536,0.011151935,0.1517076,0.01909839
635,0.04261948,0.006836618,0.038418632,0.006133094,0.07475506,0.012258635,0.0752789,0.01380623,0.10639059,0.01113635,0.15130472,0.018884115
636,0.04226244,0.006767651,0.03804964,0.006100082,0.07415909,0.012122709,0.07472322,0.013724819,0.10614701,0.011159404,0.15093331,0.018716378
637,0.041902926,0.006712741,0.037702173,0.006050101,0.07347214,0.012053369,0.07406805,0.013618131,0.105897464,0.011019869,0.15055479,0.01855211
638,0.041567147,0.0066427146,0.037316445,0.0059663043,0.07296274,0.011965658,0.0735012,0.013606197,0.10565253,0.010972338,0.15023248,0.018501822
639,0.04120065,0.0066409106,0.037027974,0.005968907,0.07239098,0.0119111845,0.072772354,0.0133809615,0.10550743,0.010952281,0.14987941,0.01834762
640,0.040859453,0.0065590665,0.03672508,0.005964283,0.07182135,0.011864719,0.07211832,0.013337325,0.105358385,0.01096278,0.14963125,0.018278029
641,0.040460173,0.006514791,0.03642314,0.0058086785,0.07107284,0.01166731,0.07149659,0.013147235,0.10509854,0.010971947,0.14917792,0.018074017
642,0.04012446,0.0064770705,0.036172874,0.0058415025,0.0704605,0.011392431,0.07092246,0.013080839,0.104845084,0.010978805,0.14888307,0.01800792
643,0.03971558,0.006382864,0.035740983,0.005725691,0.069956675,0.011314659,0.070495814,0.012933365,0.104619235,0.010963032,0.14853409,0.017898291
644,0.039349876,0.006321327,0.03545511,0.005789481,0.06933052,0.011227846,0.06963008,0.012945112,0.10445815,0.010982028,0.14818434,0.017806644
645,0.039033715,0.0063069994,0.035166938,0.00574289,0.06863757,0.011179644,0.06913308,0.012820652,0.10428628,0.010942143,0.14779058,0.017749043
646,0.038680654,0.0062618884,0.034926713,0.0056244615,0.068119355,0.011151686,0.06839781,0.012549416,0.10402718,0.010889635,0.1472846,0.017573448
647,0.038328137,0.006235637,0.034476195,0.005636013,0.067546755,0.01103068,0.06776618,0.012580827,0.10378817,0.010780348,0.14698435,0.017548008
648,0.038049735,0.0061196545,0.034209214,0.005660383,0.06675356,0.010876979,0.067348726,0.012463126,0.103586465,0.010737569,0.1465572,0.01749651
649,0.037631806,0.006035166,0.033900596,0.0055225263,0.06622387,0.010785618,0.06678263,0.01228258,0.10339925,0.010743587,0.14608291,0.017326666
650,0.037305888,0.0059518097,0.033638157,0.0054249913,0.06574368,0.010726639,0.066072665,0.011930835,0.10321221,0.0107541215,0.14581917,0.017229605
651,0.036961664,0.0059048682,0.033275355,0.005421301,0.06515122,0.010706918,0.06554255,0.0118549485,0.102998674,0.010705889,0.1454692,0.017216757
652,0.03667913,0.0058899396,0.033005804,0.0053569768,0.06460046,0.010631769,0.06497844,0.011855117,0.10281489,0.010714814,0.1450472,0.017059306
653,0.03626138,0.005812295,0.032643367,0.005389806,0.06407037,0.010429757,0.06444896,0.011876807,0.10259452,0.010712545,0.14467041,0.016933754
654,0.035814624,0.0057911933,0.032396596,0.005292747,0.06361733,0.010393026,0.063972324,0.011834191,0.1023908,0.010714766,0.14419265,0.016923856
655,0.035465375,0.005682501,0.031978264,0.0051665027,0.06305031,0.0101836985,0.06348154,0.011598081,0.1021981,0.010693686,0.14385855,0.016877975
656,0.035162147,0.0057218345,0.031708494,0.0052268095,0.06252616,0.010195509,0.06290569,0.011448851,0.1019702,0.010623441,0.14355668,0.016785646
657,0.034888145,0.0056818663,0.031408187,0.0052255886,0.061817307,0.010058964,0.062125165,0.01149007,0.101757444,0.010626358,0.14308581,0.016867274
658,0.034540404,0.0055776965,0.031104082,0.0051968386,0.061294675,0.009923962,0.061588813,0.011321564,0.10157371,0.010547585,0.14274305,0.016779965
659,0.03417804,0.0054973816,0.030750802,0.0050784075,0.060543228,0.009831496,0.06097022,0.011349572,0.10136324,0.010519363,0.14240414,0.016789459
660,0.033799857,0.0054104184,0.03037943,0.0050206147,0.059989404,0.00982968,0.0603929,0.011141472,0.10115855,0.010466443,0.14200215,0.016782658
661,0.033386108,0.005396242,0.030049859,0.0050163865,0.05961275,0.009754979,0.059841853,0.011029115,0.10096683,0.010518006,0.1416412,0.016751029
662,0.033081602,0.0053055165,0.029727034,0.0049936157,0.058652475,0.009589008,0.059384372,0.010995725,0.1007455,0.0104429275,0.14120454,0.016780736
663,0.032647382,0.0052328464,0.029468922,0.004873998,0.058167502,0.009448978,0.058814477,0.010870338,0.10051351,0.0104692625,0.1408693,0.016808843
664,0.032360725,0.0052325884,0.029131366,0.004812071,0.05768609,0.009523279,0.058208123,0.010764587,0.1002987,0.010426476,0.1404711,0.016794933
665,0.032081667,0.005227284,0.02875656,0.004686741,0.05719712,0.009432662,0.057634044,0.010613283,0.10004734,0.010304802,0.14003746,0.016844809
666,0.031725932,0.0051242355,0.028482394,0.00466835,0.05662549,0.009303524,0.057038125,0.010440206,0.099843025,0.010327407,0.13956265,0.016857931
667,0.031447604,0.0051346538,0.028144144,0.004606281,0.056007873,0.009149691,0.05637614,0.010291513,0.099637866,0.01029211,0.13927715,0.016811438
668,0.030944081,0.0050069597,0.027955698,0.0046501034,0.05547814,0.008991466,0.0558891,0.010178174,0.09943318,0.010249023,0.13905416,0.01686948
669,0.030716106,0.004970191,0.02758194,0.0045473007,0.054905146,0.008970956,0.05515382,0.010059475,0.09918491,0.01026493,0.13855326,0.0168668
670,0.030329032,0.004921739,0.027244804,0.004512101,0.05431975,0.009021079,0.054368213,0.009825062,0.09894562,0.010194369,0.1381016,0.017022828
671,0.030032678,0.0048663863,0.026931608,0.004456836,0.05367884,0.008861604,0.053838786,0.0098113995,0.098759264,0.010156277,0.13760863,0.017125452
672,0.029698439,0.0048150267,0.026671095,0.0044081477,0.05328257,0.008940323,0.053326022,0.009674336,0.09853392,0.010160546,0.13723424,0.017109966
673,0.029329287,0.0047472203,0.026327707,0.0043864893,0.052710373,0.008724837,0.052753795,0.009491195,0.09833088,0.010187514,0.1368646,0.017179135
674,0.028973648,0.004679193,0.026054138,0.004310747,0.052173585,0.008677351,0.05213843,0.00939922,0.09814302,0.01017554,0.1365859,0.017275983
675,0.028640417,0.0046459925,0.025752125,0.004296138,0.051589128,0.008534455,0.051536057,0.009211216,0.09799548,0.010155007,0.13602935,0.017453969
676,0.02832525,0.0046042646,0.025426904,0.0042135166,0.050835773,0.008311171,0.05112021,0.009204034,0.09773479,0.010161856,0.13562036,0.017538311
677,0.028019765,0.00458341,0.025127487,0.0041946955,0.050344933,0.0083278045,0.050526425,0.009240631,0.09749498,0.010078019,0.13529392,0.017369514
678,0.02761934,0.0044432054,0.02481457,0.0041106464,0.0497608,0.008108283,0.049974952,0.0090391785,0.09729094,0.010026211,0.13499187,0.017453143
679,0.027219616,0.004367785,0.024577312,0.0041027204,0.049199138,0.0080772005,0.049452882,0.009020858,0.097094834,0.0100192195,0.13459954,0.017604847
680,0.02695211,0.0043111076,0.024286307,0.0040897797,0.048606053,0.008034742,0.04875661,0.008840569,0.09682313,0.009952347,0.13422744,0.017643768
681,0.026587097,0.0042310185,0.023986861,0.0039745984,0.04776342,0.007832036,0.04806744,0.008819363,0.096598364,0.009885592,0.13389616,0.01779908
682,0.026280364,0.0041449657,0.023610728,0.003915347,0.047298834,0.007807994,0.04756917,0.008590148,0.0963686,0.009917814,0.13339442,0.018028768
683,0.025880745,0.0040892446,0.023370693,0.0038197022,0.04669821,0.007718654,0.046848435,0.008402324,0.09618175,0.009910189,0.13293149,0.018018294
684,0.025581397,0.004014323,0.023051823,0.0038116283,0.046119872,0.007695139,0.046417896,0.008478843,0.09592658,0.009879759,0.13257681,0.018228061
685,0.02532497,0.0040495885,0.022735381,0.0037857713,0.04574235,0.0075444356,0.045929585,0.008411378,0.095649876,0.009795077,0.13225192,0.018212168
686,0.025042465,0.0040059933,0.02247568,0.0037393665,0.045045298,0.007475847,0.045276474,0.008291516,0.09543771,0.009815704,0.13180466,0.018586736
687,0.024665289,0.0038977142,0.022207664,0.0036664575,0.044359352,0.007256903,0.044738278,0.008133445,0.09520939,0.00974859,0.13120471,0.018800745
688,0.024338411,0.0038532612,0.02191409,0.0035972635,0.04388417,0.0072473213,0.04424875,0.008108543,0.09499388,0.009700165,0.13092832,0.018847728
689,0.024049101,0.003772351,0.021561973,0.003589992,0.043330763,0.007265048,0.043610748,0.008040173,0.09477973,0.009704628,0.13059548,0.018704148
690,0.023798406,0.0037815014,0.021254525,0.0035645335,0.042735677,0.0070811333,0.042901266,0.0077551706,0.0946298,0.009713654,0.13018711,0.018862616
691,0.023422016,0.0037636943,0.02093807,0.0035509942,0.042106047,0.0070974524,0.042452473,0.0076483814,0.09437719,0.009701286,0.12982504,0.018997883
692,0.02305655,0.0036565764,0.020624887,0.0034248196,0.04167038,0.00710469,0.041799378,0.0075926785,0.094140984,0.009751608,0.12937792,0.01932037
693,0.022791551,0.0036709711,0.020362817,0.0033649523,0.041097168,0.0068837656,0.041370638,0.007543179,0.0939097,0.009603154,0.12896293,0.019504758
694,0.022395605,0.0036362326,0.020116176,0.0033648056,0.040355388,0.0069000935,0.04062623,0.0074635367,0.093628824,0.00960886,0.12863709,0.019515438
695,0.022042358,0.0035222273,0.019805504,0.003276739,0.039912518,0.006793039,0.04022811,0.007373547,0.0934426,0.009575958,0.12821035,0.019885192
696,0.02177903,0.0035157748,0.019518064,0.0032469502,0.0393282,0.006668777,0.03951944,0.007180471,0.093218796,0.009536646,0.127876,0.019912591
697,0.021452688,0.0034305616,0.019270917,0.003171489,0.038887337,0.0066642803,0.03886559,0.007116332,0.09302097,0.00952251,0.12738651,0.020024965
698,0.021088965,0.0033492341,0.018969724,0.0031651894,0.038246535,0.0064124856,0.038331322,0.007034321,0.092764825,0.009478512,0.12698463,0.020121144
699,0.020810625,0.0033284896,0.018670963,0.0031606504,0.037731733,0.006187811,0.037839595,0.0068519153,0.092532985,0.009500017,0.12658353,0.020209324
700,0.02045505,0.0032009855,0.01841995,0.0031193197,0.037182625,0.0061197793,0.03726682,0.0068053068,0.09227856,0.009516016,0.12614003,0.020377893
701,0.02016275,0.0031751397,0.018061893,0.0031128854,0.036680095,0.006103695,0.036686625,0.0065915664,0.09207759,0.009498045,0.12566037,0.02065531
702,0.01981943,0.0031471953,0.017720228,0.002944269,0.036028095,0.006145414,0.036185015,0.006315107,0.09184072,0.00949653,0.12544222,0.020731037
703,0.01948226,0.00311335,0.01745365,0.0029423232,0.035426866,0.005899195,0.035620287,0.006346604,0.09155938,0.009360412,0.1250514,0.020889647
704,0.019196868,0.003058354,0.017183578,0.0028796133,0.035036925,0.005927254,0.034992207,0.0062911087,0.09133962,0.009379423,0.12464619,0.020923298
705,0.018899297,0.002996172,0.016946668,0.0027871435,0.034382228,0.0058610346,0.034390718,0.0061255996,0.09102151,0.009298623,0.12428639,0.020964699
706,0.018656246,0.0029493913,0.016665021,0.002773891,0.033701118,0.0056908573,0.03380798,0.0060288724,0.090792306,0.009244135,0.12395763,0.021121493
707,0.018238401,0.002936921,0.01638374,0.0027296934,0.03323364,0.005677221,0.033323273,0.005895212,0.09049321,0.009233394,0.12352586,0.0213109
708,0.017911255,0.0028638865,0.016116258,0.0026679635,0.032621138,0.0054222145,0.03259098,0.005834072,0.090305656,0.009176712,0.12317166,0.02152861
709,0.01760661,0.0027968143,0.015783595,0.0026190514,0.032078907,0.0053291824,0.032209642,0.0057570743,0.09009588,0.009176591,0.122709185,0.02158839
710,0.017280627,0.0027113603,0.015546442,0.0026475857,0.03156059,0.005133904,0.031521615,0.0055650068,0.0898475,0.0092023285,0.12243232,0.02161093
711,0.017032363,0.0026677242,0.015186344,0.0024726524,0.031068549,0.0051048696,0.030827558,0.005501296,0.089575015,0.009141038,0.1219193,0.021873333
712,0.016633129,0.0026175377,0.014904887,0.0024522697,0.030385055,0.0051024538,0.030424798,0.0054445923,0.08937945,0.009172384,0.1215258,0.022055503
713,0.016409775,0.0025645099,0.0146712335,0.002523864,0.029879553,0.004927873,0.029967045,0.0052813427,0.08914292,0.009123825,0.12115342,0.022134019
714,0.016095197,0.0025065623,0.014441866,0.0024111304,0.029414983,0.004958995,0.02928183,0.004994009,0.088890135,0.009118727,0.12086403,0.02209972
715,0.015789244,0.0025078377,0.014124316,0.0023723012,0.028802415,0.0048415833,0.028743198,0.0049655964,0.088578254,0.009007726,0.12049916,0.022068158
716,0.015427361,0.0023509748,0.013880667,0.0023422753,0.028120905,0.0046607857,0.028315231,0.0047778715,0.08835367,0.009037014,0.120132774,0.022100512
717,0.01513108,0.0023118393,0.013487499,0.00233432,0.027619332,0.004617311,0.027657555,0.00473614,0.08807436,0.0090387445,0.119850546,0.02215165
718,0.014878921,0.002370334,0.013274754,0.0022613385,0.027041063,0.004604522,0.027059147,0.0047087483,0.08775353,0.00893279,0.11939872,0.02221535
719,0.014576939,0.00227682,0.012971274,0.0022782243,0.026582113,0.004363935,0.026569901,0.004562587,0.08754141,0.008936501,0.11900579,0.022280095
720,0.01429432,0.002194386,0.012735204,0.0022187065,0.025919491,0.0041192505,0.026083782,0.0046175346,0.08731408,0.008929894,0.11862468,0.022390224
721,0.013844368,0.0020896958,0.012514179,0.0022035474,0.025389785,0.0040916833,0.025389971,0.004487438,0.08701319,0.008835005,0.11828947,0.022404818
722,0.013571319,0.00203217,0.012209736,0.0021079986,0.024763765,0.0038833716,0.024912601,0.004459039,0.08679896,0.008824561,0.11795538,0.02237771
723,0.013291041,0.0020196633,0.011955461,0.0021134631,0.024243675,0.003873266,0.024330093,0.0044034957,0.08650142,0.008769255,0.11753846,0.022462886
724,0.012897089,0.0019298417,0.011730279,0.0020949976,0.023743657,0.003997514,0.023834849,0.0042985086,0.08623141,0.008644633,0.11723796,0.022516722
725,0.01264925,0.0019281675,0.011377245,0.0020233698,0.02316576,0.0038579153,0.023382522,0.004250648,0.08599317,0.00859314,0.11690102,0.022560017
726,0.012349568,0.0019013863,0.011107586,0.0020126125,0.022694504,0.003825884,0.02278168,0.004139367,0.08567687,0.008657267,0.116428405,0.022500623
727,0.012046029,0.0018570804,0.010816132,0.0018844585,0.022101074,0.0038345773,0.022035837,0.0040634684,0.08534926,0.008567098,0.11602807,0.022540731
728,0.011726059,0.0018274456,0.0105704265,0.0018281168,0.021564508,0.003792671,0.02152731,0.0038610962,0.08503464,0.008562681,0.11554649,0.022609375
729,0.011459059,0.0017831675,0.010314957,0.0017723436,0.021048458,0.0036786767,0.0209582,0.0039835353,0.0846893,0.008572503,0.11526138,0.022616198
730,0.011171606,0.0017130707,0.009969777,0.0017116738,0.020536596,0.0035654316,0.020335779,0.0037747233,0.08445827,0.008514439,0.11489015,0.022648655
731,0.010922869,0.0016534165,0.009746569,0.0016920547,0.020110238,0.0033876875,0.019994827,0.00371928,0.08416236,0.008481449,0.11444843,0.022822456
732,0.010621672,0.001587265,0.009484052,0.0016296039,0.019580832,0.0032693692,0.019432096,0.0035421771,0.08385546,0.008452152,0.11412277,0.022725051
733,0.010259752,0.0014861352,0.009140936,0.0015370126,0.01906216,0.0032793984,0.018866887,0.0034107864,0.0836626,0.00846512,0.11371376,0.022661438
734,0.0099893985,0.0015140993,0.008878447,0.0015048074,0.018331526,0.0030864936,0.018453091,0.0033397882,0.08325479,0.008448989,0.11335755,0.022681767
735,0.009690425,0.0014373378,0.008660157,0.0015442522,0.017916404,0.0031425506,0.01780975,0.0031851174,0.08296916,0.008392246,0.11301607,0.022727711
736,0.009430704,0.0014470529,0.008391234,0.001429488,0.017328702,0.002981791,0.017255085,0.0031393634,0.082574844,0.008369824,0.112539016,0.022666408
737,0.009206555,0.0014023486,0.008083851,0.0013102025,0.016626323,0.0026832684,0.016709296,0.003092684,0.08234728,0.008331209,0.11224418,0.022818161
738,0.008937339,0.0013663111,0.007842503,0.0012816912,0.016185066,0.0027483038,0.016273653,0.0030868303,0.082059756,0.0083189495,0.11181588,0.022767415
